tld,dot_num,avg_host,max_host,avg_path,max_path,class
com,1,7.5,12,4.0,7,good
gov.uk,1,4.0,5,6.2,10,good
gov,1,9.666666666666666,11,2.0,4,good
com,1,10.5,18,4.777777777777778,9,good
fi,1,7.5,9,4.5,9,good
com,0,12.0,12,7.0,7,bad
ru,1,3.0,3,4.0,4,good
com,0,16.0,16,3.5,4,bad
us,3,3.5,5,5.0,8,good
org,1,4.0,5,8.25,13,good
com,1,6.0,7,5.0,8,good
com,0,9.0,9,5.0,5,bad
com,0,16.0,16,8.0,8,bad
com,0,9.0,9,5.142857142857143,10,bad
gr,0,11.0,11,1.3333333333333333,2,bad
org,1,5.0,10,4.0,5,good
ie,1,5.0,7,8.5,11,good
org,1,13.0,22,4.0,7,good
com,0,22.0,22,4.0,5,bad
com,0,10.0,10,15.0,15,bad
com,2,5.333333333333333,7,5.333333333333333,7,good
com,0,12.0,12,3.4444444444444446,8,good
com,0,13.0,13,4.333333333333333,8,bad
com,1,6.0,9,2.8,5,good
ru,0,8.0,8,5.0,9,bad
com,1,10.0,14,3.3076923076923075,9,good
com,0,19.0,19,5.0,10,good
com,0,16.0,16,3.6666666666666665,5,bad
org,1,6.0,9,0.0,0,good
org,1,6.0,9,20.0,36,good
net,0,10.0,10,3.25,6,bad
uk,1,6.5,11,11.0,18,bad
org,1,6.0,9,34.333333333333336,63,good
com,1,6.5,7,2.0,3,good
com,1,4.5,6,5.666666666666667,13,good
edu.tw,2,4.333333333333333,6,5.5,10,good
cz,1,4.5,6,4.666666666666667,7,good
fi,1,9.5,16,6.666666666666667,10,good
com,1,7.0,11,5.0,8,good
com.br,0,14.0,14,4.333333333333333,5,bad
edu.tw,1,5.0,7,14.0,14,good
be,0,5.0,5,11.0,11,good
es,1,5.0,7,5.0,10,good
org,1,6.0,10,4.0,4,good
org,0,7.0,7,3.75,5,good
net,1,7.5,9,3.0,5,bad
com,0,15.0,15,6.0,8,bad
us,2,4.0,7,3.0,5,good
de,0,7.0,7,11.0,32,bad
com,0,7.0,7,2.5,5,bad
com,0,16.0,16,0.0,0,good
com,1,3.3333333333333335,4,4.25,6,bad
com,1,4.666666666666667,7,2.0,4,good
org,1,5.5,9,7.666666666666667,13,good
gov.ie,0,6.0,6,5.388888888888889,12,good
in,0,8.0,8,1.5,3,bad
org,1,7.0,7,8.5,11,good
ro,0,11.0,11,8.0,20,bad
com,0,8.0,8,5.666666666666667,15,bad
ca,2,3.3333333333333335,4,3.5,6,good
net,1,7.0,8,7.1875,17,bad
ca,2,6.0,7,5.5,6,good
com,0,9.0,9,0.0,0,bad
com,0,15.0,15,7.857142857142857,32,bad
com,2,3.6666666666666665,5,2.0,2,bad
pl,2,4.0,6,0.0,0,good
com,1,5.0,7,4.5,5,good
org,1,8.0,11,5.666666666666667,8,good
net,1,8.0,13,7.25,13,good
com,0,11.0,11,9.2,32,bad
ru,1,4.5,5,3.6666666666666665,6,good
nl,2,4.666666666666667,7,0.5,1,good
ru,1,5.5,8,8.0,10,good
ru,0,18.0,18,5.0,5,bad
com,1,7.5,12,9.666666666666666,22,good
org.ph,1,9.5,16,0.0,0,good
pt,0,3.0,3,0.0,0,good
org,1,16.5,19,7.5,13,good
click,0,10.0,10,6.5,10,bad
edu,1,5.0,7,0.5,1,good
org,1,4.5,6,3.0,4,good
com,1,5.5,8,8.0,8,good
org,1,3.75,9,29.0,54,good
gov.uk,1,7.0,10,4.0,6,good
com,1,18.0,25,0.0,0,good
org,1,6.0,8,4.666666666666667,7,good
org,1,10.0,10,3.0,6,good
com,1,5.5,9,6.0,6,good
us,3,4.5,7,3.5,6,good
edu.au,2,4.333333333333333,7,3.5,6,good
org,1,7.5,9,4.923076923076923,9,good
com,1,7.5,12,0.0,0,good
com,0,13.0,13,5.777777777777778,10,bad
com,0,9.0,9,4.0,4,bad
org,1,6.0,9,20.0,30,good
gov.ly,0,4.0,4,5.333333333333333,7,good
info,1,7.0,10,6.0,8,good
edu,2,8.0,13,3.75,4,good
com,1,4.5,6,5.5,7,good
tv,0,14.0,14,3.6666666666666665,7,bad
com,2,3.5,5,7.0,7,bad
edu.my,1,7.5,12,0.0,0,bad
com,2,4.666666666666667,8,8.0,8,bad
com,1,3.0,3,5.857142857142857,12,good
com,1,11.5,20,5.5,8,good
edu,1,5.0,7,6.285714285714286,10,good
gov.uk,1,4.5,6,8.571428571428571,13,good
com,1,3.5,4,4.5,7,good
com,0,11.0,11,7.0,7,bad
org,1,11.5,16,0.0,0,bad
org,0,2.0,3,0.0,0,bad
com,1,10.5,18,0.0,0,good
com,1,11.5,20,0.0,0,good
org,1,6.0,9,5.5,12,good
ru,0,9.0,9,3.5,4,bad
com,1,4.5,6,6.5,9,good
uk,2,3.6666666666666665,5,3.5,6,good
com,0,15.0,15,3.8333333333333335,8,bad
se,1,4.5,6,0.0,0,good
com,1,5.0,7,3.9166666666666665,8,good
net,1,12.0,14,8.0,27,bad
su,2,3.3333333333333335,4,10.0,10,good
pf,1,3.5,4,5.8,9,good
edu,2,3.3333333333333335,5,4.0,5,good
org,1,6.0,10,5.166666666666667,7,good
com,1,4.5,6,5.5,8,good
com,1,4.0,5,3.75,8,good
com,0,6.0,6,8.333333333333334,32,bad
gov.au,2,5.0,9,5.666666666666667,8,good
org,1,7.5,8,3.0,6,good
org,1,6.0,9,4.0,4,good
com,1,2.5,3,0.0,0,good
com,1,9.5,16,4.0,5,good
gov.au,1,3.0,3,6.8,15,good
su,0,16.0,16,5.333333333333333,7,bad
su,0,7.0,7,6.5,12,good
work,0,16.0,16,4.25,8,bad
net,0,11.0,11,7.0,7,bad
net,1,3.0,4,4.75,8,good
net,1,4.0,5,5.25,10,good
com,1,9.0,12,9.166666666666666,32,bad
org,1,6.0,9,4.5,5,good
edu,1,7.5,8,3.0,6,good
com,1,5.5,6,6.0625,10,good
com,0,6.5,7,5.5,7,bad
net,1,9.5,14,15.6,32,bad
com.au,0,11.0,11,2.4,6,bad
org,1,12.5,16,4.333333333333333,6,good
pl,0,7.0,7,4.666666666666667,8,bad
com,1,4.5,6,5.428571428571429,8,good
com.py,0,9.0,9,6.4,14,bad
cz,1,3.0,3,9.0,9,good
com,0,17.0,17,3.3333333333333335,7,bad
com,1,7.5,12,5.8,12,good
wang,0,12.0,12,6.0,6,bad
com,1,7.5,12,7.0,7,good
ca,1,12.5,19,4.333333333333333,10,good
org,0,9.0,9,5.5,7,good
es,0,11.0,11,13.0,32,bad
com,0,15.0,15,9.166666666666666,32,bad
net,1,11.0,18,0.0,0,bad
gov,1,3.0,3,5.625,12,good
lk,1,7.0,11,5.0,6,good
net,1,7.5,12,6.0,11,good
com.ve,3,5.375,15,3.0,6,bad
org,3,5.5,9,3.0,5,good
com,1,8.0,9,6.0,11,bad
edu,1,3.5,4,7.5,13,good
com,0,8.0,8,3.6,6,good
com,1,7.0,9,8.444444444444445,13,good
com.ar,1,6.5,8,2.6666666666666665,4,bad
info,1,6.0,9,4.166666666666667,8,good
ru,0,11.0,11,3.0,5,bad
com,1,12.0,13,6.0,6,good
org,1,7.5,12,6.0,8,good
com,0,16.0,16,4.333333333333333,8,bad
ru,0,2.0,2,7.0,8,good
us,3,4.5,7,5.0,6,good
uk,2,4.0,7,0.5,1,good
org,1,5.5,9,6.0,8,good
com,1,6.0,9,4.0,5,good
ca,2,2.6666666666666665,3,3.111111111111111,5,good
org,1,6.0,9,3.0,5,good
com.au,0,6.0,6,4.2,7,bad
fi,1,7.5,9,4.5,9,good
com,1,8.0,13,4.666666666666667,6,good
edu,1,7.5,8,5.5,8,good
com,0,14.0,14,4.5,13,bad
edu,1,8.0,9,3.0,6,good
com,0,7.0,7,10.0,10,bad
edu.ph,1,3.5,4,9.666666666666666,16,good
com,2,3.6666666666666665,5,3.3333333333333335,8,good
com,1,7.0,11,5.666666666666667,9,good
org,1,6.0,9,7.666666666666667,9,good
org,1,8.5,10,4.25,7,good
com,0,8.0,8,3.0,6,bad
com,1,6.0,8,2.25,5,good
ru,1,5.0,7,6.0,14,good
org,1,5.5,9,5.75,10,good
org,1,6.5,11,11.0,19,good
ml,1,14.0,18,6.875,9,bad
uk,2,5.666666666666667,8,6.0,8,bad
com,1,9.5,14,3.5714285714285716,6,bad
net,0,11.0,11,4.0,5,bad
uk,2,2.3333333333333335,3,3.5,6,good
com,0,10.0,10,8.0,8,bad
com,1,16.5,18,6.0,9,bad
net,0,13.0,13,2.0,4,bad
gq,1,9.0,13,5.071428571428571,7,bad
gov,1,5.0,7,5.5,6,good
org,0,12.0,12,3.5,6,good
com,1,7.5,9,3.25,6,good
me,1,8.5,9,5.0,5,bad
il,1,5.0,8,3.857142857142857,10,bad
org,1,9.0,15,8.285714285714286,11,good
org,1,6.0,9,3.75,6,good
org,1,14.0,21,4.0,7,good
nl,1,3.6666666666666665,4,10.0,16,good
com,1,9.0,9,0.0,0,bad
edu,1,3.5,5,0.0,0,good
org,1,8.0,9,5.0,10,good
org,1,5.5,9,3.0,5,good
edu.hk,1,4.5,6,3.0,6,good
ca,1,4.0,5,8.5,12,good
pk,0,16.5,17,4.5,9,bad
com,0,11.0,11,7.0,7,bad
ru,0,6.0,6,3.0,5,bad
ru,0,10.0,10,0.0,0,bad
com,0,18.0,18,1.5,3,bad
net,1,5.0,7,5.428571428571429,8,good
com,0,17.0,17,8.444444444444445,32,bad
gov,1,3.0,3,3.0,4,good
com,0,12.0,12,6.0,6,bad
ca,1,4.0,5,5.0,5,good
com,0,19.0,19,5.666666666666667,8,bad
me,0,5.0,5,5.0,5,bad
com,0,7.5,10,4.0,5,bad
com,0,4.0,4,5.0,6,good
org,1,5.5,9,27.333333333333332,48,good
edu,2,4.333333333333333,7,4.8,8,good
org,1,9.0,9,5.666666666666667,9,good
org,1,5.5,9,29.0,54,good
org,1,6.0,9,5.5,7,good
com,1,4.6,9,9.5,16,bad
com.br,0,14.0,14,7.3125,32,bad
com,1,8.0,9,0.0,0,bad
edu,1,5.5,8,8.428571428571429,11,good
edu,1,8.5,9,4.0,5,good
org,0,7.0,7,6.0,12,good
org,1,8.0,13,0.0,0,good
com.br,0,14.0,14,4.571428571428571,10,bad
org,1,5.5,9,6.0,8,good
com,0,11.0,11,3.4285714285714284,7,bad
net,0,8.0,8,0.0,0,bad
org,1,4.666666666666667,9,11.0,18,good
com.au,1,4.5,6,5.5,13,good
nl,2,2.6666666666666665,3,2.0,3,good
com,0,17.0,17,4.0,8,bad
com.cn,0,5.0,5,9.5,32,bad
org,1,5.5,9,9.0,13,good
com,0,12.0,12,4.0,5,bad
net,1,8.0,9,6.333333333333333,18,good
fr,0,5.666666666666667,8,3.5,10,bad
jp,2,2.6666666666666665,3,5.0,7,good
me,1,5.666666666666667,9,5.0,5,bad
com,1,10.0,17,4.5,5,good
ca,0,10.0,10,8.0,12,bad
biz,0,4.0,4,7.142857142857143,18,bad
ca,2,7.666666666666667,8,3.3333333333333335,8,good
org,1,5.5,9,16.666666666666668,28,good
biz,0,9.0,9,10.333333333333334,16,bad
ca,1,6.5,7,4.333333333333333,7,good
edu.au,1,3.0,3,4.333333333333333,6,good
net,1,3.5,4,0.0,0,bad
org,1,5.5,9,3.0,5,good
com,1,5.0,6,3.0,5,good
net,0,26.0,26,6.75,10,good
com,0,20.0,20,3.5,7,bad
com,1,4.666666666666667,7,6.0,6,good
edu,1,5.0,7,0.5,1,good
net,2,3.4285714285714284,12,5.0,7,bad
com,1,4.5,6,4.333333333333333,7,bad
com,1,5.0,7,5.25,7,good
gov.ru,1,3.5,4,0.0,0,good
ru,1,4.0,5,0.0,0,good
de,0,12.0,12,8.0,8,bad
com,1,11.0,19,8.0,10,good
com,1,5.0,7,4.888888888888889,10,good
com,1,5.5,8,8.0,8,bad
org,1,5.5,9,3.75,6,good
biz,0,13.0,13,4.333333333333333,5,bad
net,1,4.5,6,0.5,1,good
com,0,8.0,8,5.3076923076923075,10,good
org,2,4.0,9,3.0,5,good
com,0,15.0,15,9.0,32,bad
ru,0,9.0,9,4.333333333333333,6,good
org,1,6.0,9,10.0,16,good
org,1,6.0,9,13.5,23,good
org,1,6.0,9,4.0,4,good
com,0,7.0,7,8.0,8,bad
org,1,5.5,9,10.0,16,good
com,1,3.0,3,4.714285714285714,8,good
com,1,4.0,5,4.8,7,good
com,1,12.5,18,7.5,10,bad
com,1,5.0,5,4.0,5,bad
com,2,5.333333333333333,11,5.666666666666667,9,good
com,1,4.0,5,5.5,9,good
com,0,14.0,14,6.0,9,bad
pl,0,10.0,10,6.5,10,bad
org,1,3.5,4,3.8461538461538463,8,good
net,0,14.0,14,7.2,11,bad
com,1,7.0,7,4.428571428571429,6,bad
co,0,7.0,8,8.428571428571429,32,bad
com,1,7.0,11,3.9285714285714284,8,good
com.br,0,9.0,9,4.0,5,bad
org.nz,1,4.0,5,4.166666666666667,7,good
ru,1,4.0,5,3.25,6,good
rocks,0,6.0,6,6.5,9,bad
com,1,13.0,17,3.1666666666666665,8,good
org,0,8.0,8,3.6666666666666665,7,bad
com,1,13.5,19,5.333333333333333,9,bad
net,0,9.0,9,8.0,8,bad
com,1,4.0,5,5.1875,12,good
no,0,12.0,12,2.6666666666666665,6,bad
gov,1,6.5,10,6.214285714285714,13,good
com,0,9.0,9,8.0,8,bad
com,1,10.5,15,3.4,6,bad
online,0,5.5,6,4.0,8,bad
com,0,9.0,9,0.0,0,bad
com,0,17.0,17,6.0,6,bad
com,1,9.0,14,7.5,13,good
com,2,5.333333333333333,9,2.0,4,good
com,1,10.5,18,4.5,6,good
com,1,6.5,10,4.230769230769231,9,good
com,0,8.0,8,5.5,8,bad
com,1,7.0,11,4.428571428571429,12,good
edu.au,1,4.5,6,3.5,6,good
com,0,8.0,8,4.0,6,bad
com,1,6.0,9,4.0,7,good
com,1,6.0,7,4.444444444444445,12,good
org,1,4.5,6,6.2631578947368425,11,good
uk,2,3.6666666666666665,6,6.0,6,good
org,1,5.5,9,8.5,13,good
in,0,13.0,13,4.2,6,bad
com,0,17.0,17,5.285714285714286,12,bad
org,1,5.5,8,6.333333333333333,7,good
com,1,8.0,13,4.333333333333333,5,good
org,1,6.0,9,23.0,42,good
com,1,7.5,12,5.142857142857143,8,good
org.uk,1,8.5,13,6.888888888888889,10,good
com,1,10.0,17,6.428571428571429,11,good
org,1,5.5,9,5.5,7,good
org,1,4.0,5,7.0,7,bad
com,0,2.0,2,37.0,37,good
ru,0,6.0,6,8.0,8,bad
net,1,6.0,6,4.0,7,good
com,0,10.0,10,7.0,7,bad
com,1,4.0,5,0.0,0,good
org,1,5.5,8,6.0,12,good
edu,1,6.5,8,1.0,1,good
com,0,9.0,9,4.0,5,bad
ru,1,3.5,4,5.0,6,good
org,1,3.0,3,2.25,4,good
gov,1,9.666666666666666,11,2.5,5,good
com,0,2.0,2,4.0,6,good
at,1,5.5,8,3.6666666666666665,5,bad
org,1,5.5,9,15.0,26,good
com,1,5.5,9,3.0,6,good
com,1,9.5,16,3.6666666666666665,5,good
ke,1,9.0,16,8.666666666666666,14,bad
com,1,6.0,9,4.583333333333333,9,good
ca,0,6.0,6,2.3333333333333335,3,bad
de,2,4.75,9,3.5,5,good
org,1,7.0,9,3.0,6,good
com,1,10.5,18,4.666666666666667,7,good
com,0,7.5,12,3.0,6,bad
edu,1,5.5,7,3.5,6,good
com,0,16.0,16,4.0,5,bad
com.br,0,10.0,10,1.3333333333333333,3,bad
gov,1,3.5,4,8.333333333333334,9,good
org,1,6.0,10,11.0,25,good
in,1,6.0,9,5.666666666666667,11,good
com.br,0,5.0,5,0.5,1,bad
com,1,3.5,4,4.571428571428571,9,good
us,3,4.6,11,8.5,11,good
me,1,5.0,7,3.3333333333333335,5,good
com,1,7.0,11,5.25,7,good
com,1,8.5,14,7.0,10,good
com,1,11.5,13,5.857142857142857,13,bad
com,0,9.0,9,7.666666666666667,10,good
com.br,1,7.0,11,4.5,7,good
de,1,4.75,6,0.0,0,good
com,0,9.0,9,6.0,6,bad
org,1,6.0,9,9.5,15,good
us,3,3.75,6,0.0,0,good
cn,1,10.0,11,3.0,3,bad
com,0,23.0,23,8.75,18,bad
edu,1,3.5,4,3.5,6,good
com,1,5.0,5,4.5,9,good
it,2,5.333333333333333,6,18.666666666666668,50,good
com,0,10.0,10,3.5,7,bad
com,1,15.5,28,9.333333333333334,17,good
com,1,8.0,13,6.2,12,good
edu,1,5.0,7,5.0,7,good
com,1,6.5,10,4.75,11,good
com,1,5.5,8,6.25,11,good
com,1,9.0,13,4.833333333333333,7,bad
gov,2,3.3333333333333335,4,4.2,8,good
com,1,4.666666666666667,7,4.0,4,good
no,0,8.0,8,9.0,24,bad
com,1,3.0,3,3.7142857142857144,8,good
com,1,4.5,5,5.0,6,good
by,0,5.0,5,9.4,17,good
org,1,5.5,9,6.0,8,good
com,1,11.0,13,6.125,10,good
com,1,4.0,5,3.5,7,good
edu,2,7.333333333333333,11,5.666666666666667,11,good
net,0,9.0,9,4.333333333333333,6,bad
ir,1,2.5,3,16.8,30,good
org,1,8.0,12,3.5,6,good
com,0,7.0,7,5.75,10,bad
ie,1,3.0,3,6.666666666666667,12,good
com,1,9.5,11,5.076923076923077,10,good
ro,0,14.0,14,4.666666666666667,8,bad
jp,2,5.0,10,4.555555555555555,9,good
com.br,0,13.0,13,4.25,9,bad
fi,1,6.5,10,0.0,0,good
hr,1,5.0,7,0.5,1,good
xyz,0,17.0,17,4.25,8,bad
info,0,11.0,11,3.25,6,bad
com,1,10.5,18,0.0,0,bad
info,1,9.5,14,14.6,32,bad
it,0,9.0,9,4.444444444444445,8,bad
edu,2,5.0,9,4.166666666666667,10,good
com,1,4.0,5,5.0,7,good
com,1,8.5,14,7.0,10,good
gov.ws,1,6.5,10,3.6666666666666665,5,good
com,0,9.0,9,0.0,0,bad
com.au,0,11.0,11,4.0,5,bad
org,0,14.0,14,3.0,6,bad
uk,1,4.5,7,7.0,7,bad
us,3,4.5,10,9.6,28,good
uk,2,2.3333333333333335,3,3.5,6,good
info,0,9.0,9,5.5,13,bad
com,1,3.5,4,4.5,7,good
com,0,9.0,9,8.0,8,bad
edu.my,1,4.0,4,5.0,6,good
ca,2,5.0,7,5.666666666666667,7,good
net,1,4.5,5,0.5,1,good
ru,0,5.0,5,7.0,7,bad
edu,2,5.666666666666667,10,3.6666666666666665,6,good
ru,2,4.333333333333333,7,5.5,7,good
org,1,4.5,6,5.666666666666667,13,good
com,0,7.0,7,4.142857142857143,8,bad
com,1,4.0,5,2.75,5,good
org,1,5.5,7,6.666666666666667,13,good
org,1,5.5,9,5.0,6,good
ru,1,3.0,3,3.6666666666666665,11,good
com,1,7.5,12,7.4,14,good
com,1,7.5,12,4.684210526315789,11,good
com,0,12.0,12,3.0,6,bad
edu.ly,1,3.5,4,0.0,0,good
uk,3,4.0,8,5.333333333333333,7,good
org,1,5.5,9,3.0,5,good
ru,1,4.0,5,4.0,5,good
org.ua,0,4.0,4,4.2,9,good
com.mx,0,9.0,9,4.166666666666667,7,bad
ru,0,9.0,9,3.0,5,bad
com,0,14.0,14,6.0,8,bad
ro,0,13.0,13,4.5,7,bad
org.il,1,5.0,7,4.2727272727272725,7,good
lu,1,3.0,3,0.0,0,good
net,0,2.0,2,4.416666666666667,12,good
org,1,5.5,9,4.333333333333333,6,good
com,1,2.6666666666666665,3,8.333333333333334,19,good
com,0,6.0,6,6.0,6,bad
com,1,8.0,13,6.0,6,good
org,1,6.0,9,12.0,20,good
com,1,7.0,11,5.909090909090909,11,good
aero,1,3.0,3,5.125,8,good
gov,1,4.0,5,2.5,4,good
gov,2,4.333333333333333,7,6.0,13,good
com,1,8.5,14,4.0,8,good
org,1,3.0,3,5.666666666666667,10,good
edu,1,4.0,5,3.0,6,good
com,1,3.0,4,4.0,6,good
space,0,9.0,9,0.0,0,bad
com,0,20.0,20,6.666666666666667,9,bad
com,0,6.0,6,5.0,8,good
it,0,12.0,12,3.6923076923076925,7,bad
org,0,8.0,8,4.75,9,good
com,0,7.0,7,3.8,8,bad
ca,2,3.0,4,7.5,11,good
edu,1,6.0,7,4.0,5,bad
org,1,6.0,7,4.75,8,good
com,0,5.333333333333333,10,6.0,7,bad
jp,1,6.0,9,6.833333333333333,16,good
com,1,6.0,9,6.0,8,good
fr,1,5.0,7,0.0,0,good
fr,1,5.0,7,5.25,10,good
it,0,8.0,8,7.0,7,bad
org,1,5.5,9,3.25,6,good
com,1,5.0,7,3.0,6,good
edu,1,8.5,13,8.5,13,good
uk,2,5.333333333333333,11,5.416666666666667,10,good
com,0,10.0,10,8.0,8,bad
com,1,8.0,13,5.5,9,good
com,0,10.0,10,9.5,15,good
gov,1,5.5,8,5.714285714285714,10,good
gov,1,6.0,8,5.5,9,good
com,1,6.666666666666667,8,0.0,0,good
ru,1,5.0,6,0.0,0,good
gov,1,3.0,3,5.25,6,good
org,0,13.0,13,6.0,6,bad
com,0,11.0,11,4.0,5,bad
com,1,5.0,7,5.3,10,good
pl,0,13.0,13,5.25,6,good
ru,1,4.0,7,0.0,0,bad
com,1,4.0,5,3.8,6,bad
gov,1,4.0,6,5.0,7,good
edu,1,9.5,10,4.0,6,good
jp,4,2.8333333333333335,5,2.1666666666666665,3,good
org.ua,0,4.0,4,5.666666666666667,9,good
org,0,17.0,17,4.25,8,bad
tk,0,7.0,7,3.3333333333333335,4,bad
cz,0,11.0,11,7.0,7,bad
org,1,6.0,9,14.0,36,good
com,1,6.5,7,12.5,21,good
com,0,8.0,8,5.571428571428571,11,bad
org,1,6.0,9,4.0,4,good
com,1,10.0,14,14.2,32,bad
com,1,6.0,9,6.666666666666667,20,good
th,1,4.5,7,6.0,6,bad
com,0,14.0,14,8.0,8,bad
org,1,9.0,15,4.25,9,good
com,1,6.333333333333333,8,4.583333333333333,10,good
com,1,9.0,15,4.7,9,good
fi,0,7.0,7,3.5,4,bad
gov.uk,2,6.666666666666667,11,5.333333333333333,12,good
edu,2,5.666666666666667,10,4.6,9,good
edu.pk,1,3.0,3,5.0,5,bad
com,0,9.0,9,3.0,3,bad
com,0,10.0,10,10.0,32,bad
com,0,21.0,21,6.833333333333333,10,bad
org,1,6.0,9,12.5,21,good
work,0,8.0,8,0.0,0,bad
com,1,6.5,10,11.0,18,good
com,1,7.0,11,5.916666666666667,13,good
org,1,6.0,9,4.5,5,good
org,0,11.0,11,6.333333333333333,12,good
com,1,13.5,14,4.111111111111111,13,good
edu,1,5.5,7,3.0,6,good
com,0,6.0,7,6.0,9,bad
com.ua,1,9.0,15,2.0,4,good
com,1,3.5,4,1.3333333333333333,2,good
com,1,5.5,8,0.0,0,good
com,0,12.0,12,2.6666666666666665,4,bad
org,1,5.5,9,4.0,4,good
edu,1,4.5,6,7.5,13,good
net.au,1,3.0,3,5.833333333333333,12,good
com,0,28.0,28,10.0,22,bad
com,1,4.0,5,4.5,7,good
org,0,7.0,7,8.166666666666666,17,good
top,0,12.0,12,0.0,0,bad
org,1,5.5,9,2.0,4,good
net,1,4.5,5,3.0,8,good
mil,1,3.5,4,6.4,8,good
edu.au,1,4.5,6,3.5,6,good
uk,2,5.666666666666667,8,4.5,9,good
it,0,19.0,19,8.2,13,bad
ru,0,2.0,3,8.666666666666666,13,good
edu,1,5.0,6,5.5,6,good
gov.au,2,4.333333333333333,6,5.5,6,good
com,1,9.0,15,7.125,13,good
top,1,9.5,12,0.0,0,bad
org,1,6.0,10,9.0,17,good
com,1,6.0,9,6.0,10,good
org,1,5.5,9,4.0,4,good
ca,0,13.0,13,3.4285714285714284,8,bad
org,1,5.5,9,35.0,66,good
com,0,15.0,15,3.857142857142857,8,bad
gov,1,5.5,6,4.666666666666667,6,good
com,1,5.0,5,4.5,8,good
com,0,6.0,6,5.5,8,good
com,1,4.666666666666667,7,3.3333333333333335,7,good
org,1,6.0,9,7.0,10,good
com.ar,0,12.0,12,4.5,7,bad
gov.au,1,6.0,9,5.0,6,good
si,1,4.5,6,6.5,7,good
com.au,0,16.0,16,4.571428571428571,8,bad
com,1,3.5,4,3.0,6,good
com,1,3.0,3,5.75,8,good
com,0,4.0,4,5.0,6,good
at,2,3.6666666666666665,5,0.5,1,good
com.br,0,17.0,17,3.3333333333333335,6,bad
com,1,10.0,17,5.75,12,good
org,1,6.0,9,3.75,5,good
org,1,6.0,9,4.0,4,good
com,1,7.5,10,0.0,0,bad
org,0,13.0,13,5.5,12,bad
com,0,7.0,7,2.3333333333333335,3,bad
ru,0,7.0,7,4.333333333333333,5,good
com,1,7.0,11,0.0,0,good
com,0,9.0,9,3.3333333333333335,6,bad
by,0,9.0,9,6.0,6,bad
net,2,4.0,5,5.0,7,good
com,1,6.0,9,4.052631578947368,9,good
org,1,5.5,9,6.666666666666667,10,good
com,1,5.0,7,8.0,12,good
gov,2,3.6666666666666665,4,6.4,16,good
com,0,10.0,10,3.6666666666666665,8,bad
ru,0,9.0,9,5.0,5,bad
to,1,10.5,16,3.0,4,bad
edu,1,6.0,7,3.5,6,good
org,1,7.5,9,3.5,6,good
ru,1,4.5,6,4.0,6,good
com,0,6.0,6,5.8,9,bad
ca,2,4.0,7,2.8181818181818183,5,good
com,0,8.0,8,4.181818181818182,8,good
com,1,7.0,11,5.071428571428571,11,good
org,1,5.5,9,3.6666666666666665,5,good
org,1,5.5,9,8.0,11,good
com,2,5.0,6,9.0,14,good
com.au,1,5.0,7,4.333333333333333,7,good
tv,1,10.5,18,0.0,0,good
net.au,1,3.0,3,4.142857142857143,7,good
com,0,12.0,12,7.0,7,bad
com,1,9.0,15,5.5,8,good
ca,1,5.0,7,2.6666666666666665,8,good
org,1,6.0,10,6.5,9,good
com,0,10.0,10,12.0,32,bad
com,2,3.6666666666666665,6,6.5,16,good
cz,0,13.0,13,5.4,9,bad
com,1,9.5,13,6.0,6,good
com,0,5.0,7,2.6666666666666665,4,bad
com,1,9.0,15,7.0,11,good
com,1,5.0,7,6.0,8,good
com,0,10.0,10,3.25,7,bad
com,1,6.666666666666667,10,4.2,7,good
com,0,10.0,10,4.2,7,bad
org,1,6.0,9,7.0,10,good
com,0,7.0,7,7.0,7,bad
info,0,8.0,10,8.428571428571429,19,bad
org,1,5.5,9,6.666666666666667,10,good
com,1,11.666666666666666,14,5.857142857142857,13,bad
org,2,4.0,9,3.0,5,good
com,1,8.5,13,6.5,9,bad
org,1,5.5,9,0.0,0,good
co,0,1.0,1,10.0,10,good
org,1,4.5,6,3.857142857142857,5,good
gov,2,6.666666666666667,11,7.666666666666667,13,good
net,1,16.0,22,4.666666666666667,8,bad
pl,1,8.5,10,4.2,7,bad
com,0,16.0,16,4.5,8,bad
org,1,8.0,9,12.0,20,good
com,1,4.333333333333333,6,4.333333333333333,6,good
com,0,6.0,6,0.0,0,bad
ca,1,6.5,10,4.833333333333333,12,good
com,0,18.0,18,3.3333333333333335,7,good
com,0,12.0,12,3.0,4,bad
com.br,0,9.0,9,5.125,15,bad
com,1,9.5,17,6.0,6,good
ua,2,6.0,8,6.333333333333333,12,good
com,0,15.0,15,6.363636363636363,12,bad
com,1,5.0,6,4.0,4,good
org,1,5.5,9,4.0,4,good
kz,0,5.5,8,7.777777777777778,32,bad
org,0,14.0,14,7.0,11,bad
ru,0,8.0,8,5.857142857142857,9,bad
com,0,15.0,15,6.0,10,bad
ru,1,4.5,6,0.0,0,good
com,1,3.0,4,5.571428571428571,10,bad
com,1,8.0,13,6.0,8,good
ch,1,4.5,5,0.5,1,good
ca,1,3.5,4,4.857142857142857,12,good
uk,1,4.5,7,4.5,9,bad
com,1,5.0,8,2.375,7,bad
org,1,5.5,9,25.666666666666668,64,good
com,1,7.0,11,4.333333333333333,8,good
ru,0,8.0,8,2.5,3,bad
com,1,9.5,16,5.416666666666667,9,good
net,0,11.0,11,5.25,7,good
ca,1,2.5,3,6.0,8,good
org,1,5.5,9,10.0,16,good
